2012-09-07 14:22:11.674 [Worker-5] INFO    com.objectaid.uml.model.manage.DiagramManager getFactories: com.objectaid.uml.diagramFactories[ucls]: com.objectaid.uml.cls.model.ClassDiagramFactory@8f21d
2012-09-07 14:22:11.743 [Worker-5] INFO    com.objectaid.uml.model.manage.DiagramManager getFactories: com.objectaid.uml.diagramFactories[useq]: com.objectaid.uml.seq.model.SequenceDiagramFactory@1f28aca
2012-09-07 14:27:10.525 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.renderFormats=com.objectaid.uml.render.RasterRenderFormat
2012-09-07 14:27:10.532 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.renderFormats=com.objectaid.uml.render.RasterRenderFormat
2012-09-07 14:27:10.532 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.renderFormats=com.objectaid.uml.render.IndexedRasterRenderFormat
2012-09-07 14:27:43.556 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.557 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.558 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.558 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.558 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.559 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.559 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.559 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.559 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.560 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.560 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.560 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.561 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.561 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.561 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.562 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.563 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.563 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.564 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.564 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.564 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.564 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.565 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.566 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.566 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.566 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.567 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.567 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.567 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.567 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:27:43.568 [main] INFO    com.objectaid.uml.util.extend.ExecutableExtensionManager loadExtensions: found com.objectaid.uml.accessors=com.objectaid.uml.model.accessor.ReflectionAccessor
2012-09-07 14:28:02.651 [main] INFO    com.objectaid.uml.model.manage.LanguageElementManager getLanguageElementFactories: com.objectaid.uml.languageElementFactories: com.objectaid.uml.java.JavaElementFactory
2012-09-07 14:28:04.825 [main] INFO    com.objectaid.uml.license.LicenseManager checkLicense: No license was found for 'com.objectaid.uml.seq.java'.
2012-09-07 14:28:04.825 [main] WARNING com.objectaid.uml.util.EclipseHelper loadClass: cannot find com.objectaid.uml.seq.java.AddCalledMethodsActionRunnable in [], no license for [com.objectaid.uml.seq.java]
2012-09-07 14:34:43.606 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(468.0, -88.0) reference=Point(470.0, -83.0) node=Rectangle(369.0, -390.0, 231.0, 299.0)
2012-09-07 15:32:34.020 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2570.0, 2070.0) reference=Point(2606.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.020 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2570.0, 2070.0) reference=Point(2606.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.020 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1500.0, 4330.0) reference=Point(1530.0, 4240.0) node=Rectangle(1440.0, 3837.0, 264.0, 486.0)
2012-09-07 15:32:34.021 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1500.0, 4330.0) reference=Point(1530.0, 4240.0) node=Rectangle(1440.0, 3837.0, 264.0, 486.0)
2012-09-07 15:32:34.021 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2390.0, 4100.0) reference=Point(2390.0, 4080.0) node=Rectangle(2293.0, 3832.0, 231.0, 265.0)
2012-09-07 15:32:34.021 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2390.0, 4100.0) reference=Point(2390.0, 4080.0) node=Rectangle(2293.0, 3832.0, 231.0, 265.0)
2012-09-07 15:32:34.021 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3320.0, 1660.0) reference=Point(3320.0, 1660.0) node=Rectangle(3226.0, 1392.0, 251.0, 265.0)
2012-09-07 15:32:34.022 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3320.0, 1660.0) reference=Point(3320.0, 1660.0) node=Rectangle(3226.0, 1392.0, 251.0, 265.0)
2012-09-07 15:32:34.022 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3240.0, 2820.0) reference=Point(3290.0, 2870.0) node=Rectangle(2957.0, 2453.0, 282.0, 452.0)
2012-09-07 15:32:34.022 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3240.0, 2820.0) reference=Point(3290.0, 2870.0) node=Rectangle(2957.0, 2453.0, 282.0, 452.0)
2012-09-07 15:32:34.022 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3060.0, 3970.0) reference=Point(3070.0, 3930.0) node=Rectangle(2973.0, 3618.0, 238.0, 350.0)
2012-09-07 15:32:34.023 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3060.0, 3970.0) reference=Point(3070.0, 3930.0) node=Rectangle(2973.0, 3618.0, 238.0, 350.0)
2012-09-07 15:32:34.023 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3230.0, 4360.0) reference=Point(3220.0, 4370.0) node=Rectangle(3086.0, 4192.0, 375.0, 163.0)
2012-09-07 15:32:34.023 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3230.0, 4360.0) reference=Point(3220.0, 4370.0) node=Rectangle(3086.0, 4192.0, 375.0, 163.0)
2012-09-07 15:32:34.024 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(590.0, 1160.0) reference=Point(600.0, 1120.0) node=Rectangle(529.0, 701.0, 213.0, 452.0)
2012-09-07 15:32:34.024 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(590.0, 1160.0) reference=Point(600.0, 1120.0) node=Rectangle(529.0, 701.0, 213.0, 452.0)
2012-09-07 15:32:34.024 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(90.0, 460.0) reference=Point(110.0, 430.0) node=Rectangle(39.0, 172.0, 289.0, 282.0)
2012-09-07 15:32:34.024 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(90.0, 460.0) reference=Point(110.0, 430.0) node=Rectangle(39.0, 172.0, 289.0, 282.0)
2012-09-07 15:32:34.025 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(460.0, 2360.0) reference=Point(460.0, 2350.0) node=Rectangle(275.0, 1431.0, 373.0, 928.0)
2012-09-07 15:32:34.025 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(460.0, 2360.0) reference=Point(460.0, 2350.0) node=Rectangle(275.0, 1431.0, 373.0, 928.0)
2012-09-07 15:32:34.093 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1560.0, 1250.0) reference=Point(1560.0, 1170.0) node=Rectangle(1407.0, 605.0, 307.0, 639.0)
2012-09-07 15:32:34.094 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1560.0, 1250.0) reference=Point(1560.0, 1170.0) node=Rectangle(1407.0, 605.0, 307.0, 639.0)
2012-09-07 15:32:34.094 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2380.0, 2070.0) reference=Point(2345.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.094 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2380.0, 2070.0) reference=Point(2345.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.094 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2470.0, 2070.0) reference=Point(2470.0, 2090.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.095 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2470.0, 2070.0) reference=Point(2470.0, 2090.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.095 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2570.0, 2070.0) reference=Point(2606.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.095 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2570.0, 2070.0) reference=Point(2606.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.096 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1500.0, 4330.0) reference=Point(1530.0, 4240.0) node=Rectangle(1440.0, 3837.0, 264.0, 486.0)
2012-09-07 15:32:34.096 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1500.0, 4330.0) reference=Point(1530.0, 4240.0) node=Rectangle(1440.0, 3837.0, 264.0, 486.0)
2012-09-07 15:32:34.096 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2390.0, 4100.0) reference=Point(2390.0, 4080.0) node=Rectangle(2293.0, 3832.0, 231.0, 265.0)
2012-09-07 15:32:34.096 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2390.0, 4100.0) reference=Point(2390.0, 4080.0) node=Rectangle(2293.0, 3832.0, 231.0, 265.0)
2012-09-07 15:32:34.097 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3320.0, 1660.0) reference=Point(3320.0, 1660.0) node=Rectangle(3226.0, 1392.0, 251.0, 265.0)
2012-09-07 15:32:34.097 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3320.0, 1660.0) reference=Point(3320.0, 1660.0) node=Rectangle(3226.0, 1392.0, 251.0, 265.0)
2012-09-07 15:32:34.097 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3240.0, 2820.0) reference=Point(3290.0, 2870.0) node=Rectangle(2957.0, 2453.0, 282.0, 452.0)
2012-09-07 15:32:34.097 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3240.0, 2820.0) reference=Point(3290.0, 2870.0) node=Rectangle(2957.0, 2453.0, 282.0, 452.0)
2012-09-07 15:32:34.098 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3060.0, 3970.0) reference=Point(3070.0, 3930.0) node=Rectangle(2973.0, 3618.0, 238.0, 350.0)
2012-09-07 15:32:34.098 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3060.0, 3970.0) reference=Point(3070.0, 3930.0) node=Rectangle(2973.0, 3618.0, 238.0, 350.0)
2012-09-07 15:32:34.098 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3230.0, 4360.0) reference=Point(3220.0, 4370.0) node=Rectangle(3086.0, 4192.0, 375.0, 163.0)
2012-09-07 15:32:34.098 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3230.0, 4360.0) reference=Point(3220.0, 4370.0) node=Rectangle(3086.0, 4192.0, 375.0, 163.0)
2012-09-07 15:32:34.099 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(590.0, 1160.0) reference=Point(600.0, 1120.0) node=Rectangle(529.0, 701.0, 213.0, 452.0)
2012-09-07 15:32:34.099 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(590.0, 1160.0) reference=Point(600.0, 1120.0) node=Rectangle(529.0, 701.0, 213.0, 452.0)
2012-09-07 15:32:34.099 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(90.0, 460.0) reference=Point(110.0, 430.0) node=Rectangle(39.0, 172.0, 289.0, 282.0)
2012-09-07 15:32:34.100 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(90.0, 460.0) reference=Point(110.0, 430.0) node=Rectangle(39.0, 172.0, 289.0, 282.0)
2012-09-07 15:32:34.100 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(460.0, 2360.0) reference=Point(460.0, 2350.0) node=Rectangle(275.0, 1431.0, 373.0, 928.0)
2012-09-07 15:32:34.100 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(460.0, 2360.0) reference=Point(460.0, 2350.0) node=Rectangle(275.0, 1431.0, 373.0, 928.0)
2012-09-07 15:32:34.103 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1560.0, 1250.0) reference=Point(1560.0, 1170.0) node=Rectangle(1407.0, 605.0, 307.0, 639.0)
2012-09-07 15:32:34.103 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1560.0, 1250.0) reference=Point(1560.0, 1170.0) node=Rectangle(1407.0, 605.0, 307.0, 639.0)
2012-09-07 15:32:34.103 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2380.0, 2070.0) reference=Point(2345.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.104 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2380.0, 2070.0) reference=Point(2345.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.104 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2470.0, 2070.0) reference=Point(2470.0, 2090.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.104 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2470.0, 2070.0) reference=Point(2470.0, 2090.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.104 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2570.0, 2070.0) reference=Point(2606.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.104 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2570.0, 2070.0) reference=Point(2606.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.105 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1500.0, 4330.0) reference=Point(1530.0, 4240.0) node=Rectangle(1440.0, 3837.0, 264.0, 486.0)
2012-09-07 15:32:34.105 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1500.0, 4330.0) reference=Point(1530.0, 4240.0) node=Rectangle(1440.0, 3837.0, 264.0, 486.0)
2012-09-07 15:32:34.106 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2390.0, 4100.0) reference=Point(2390.0, 4080.0) node=Rectangle(2293.0, 3832.0, 231.0, 265.0)
2012-09-07 15:32:34.106 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2390.0, 4100.0) reference=Point(2390.0, 4080.0) node=Rectangle(2293.0, 3832.0, 231.0, 265.0)
2012-09-07 15:32:34.106 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3320.0, 1660.0) reference=Point(3320.0, 1660.0) node=Rectangle(3226.0, 1392.0, 251.0, 265.0)
2012-09-07 15:32:34.106 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3320.0, 1660.0) reference=Point(3320.0, 1660.0) node=Rectangle(3226.0, 1392.0, 251.0, 265.0)
2012-09-07 15:32:34.106 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3240.0, 2820.0) reference=Point(3290.0, 2870.0) node=Rectangle(2957.0, 2453.0, 282.0, 452.0)
2012-09-07 15:32:34.107 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3240.0, 2820.0) reference=Point(3290.0, 2870.0) node=Rectangle(2957.0, 2453.0, 282.0, 452.0)
2012-09-07 15:32:34.107 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3060.0, 3970.0) reference=Point(3070.0, 3930.0) node=Rectangle(2973.0, 3618.0, 238.0, 350.0)
2012-09-07 15:32:34.107 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3060.0, 3970.0) reference=Point(3070.0, 3930.0) node=Rectangle(2973.0, 3618.0, 238.0, 350.0)
2012-09-07 15:32:34.108 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3230.0, 4360.0) reference=Point(3220.0, 4370.0) node=Rectangle(3086.0, 4192.0, 375.0, 163.0)
2012-09-07 15:32:34.108 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3230.0, 4360.0) reference=Point(3220.0, 4370.0) node=Rectangle(3086.0, 4192.0, 375.0, 163.0)
2012-09-07 15:32:34.108 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(590.0, 1160.0) reference=Point(600.0, 1120.0) node=Rectangle(529.0, 701.0, 213.0, 452.0)
2012-09-07 15:32:34.109 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(590.0, 1160.0) reference=Point(600.0, 1120.0) node=Rectangle(529.0, 701.0, 213.0, 452.0)
2012-09-07 15:32:34.109 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(90.0, 460.0) reference=Point(110.0, 430.0) node=Rectangle(39.0, 172.0, 289.0, 282.0)
2012-09-07 15:32:34.109 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(90.0, 460.0) reference=Point(110.0, 430.0) node=Rectangle(39.0, 172.0, 289.0, 282.0)
2012-09-07 15:32:34.109 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(460.0, 2360.0) reference=Point(460.0, 2350.0) node=Rectangle(275.0, 1431.0, 373.0, 928.0)
2012-09-07 15:32:34.110 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(460.0, 2360.0) reference=Point(460.0, 2350.0) node=Rectangle(275.0, 1431.0, 373.0, 928.0)
2012-09-07 15:32:34.183 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1560.0, 1250.0) reference=Point(1560.0, 1170.0) node=Rectangle(1407.0, 605.0, 307.0, 639.0)
2012-09-07 15:32:34.184 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1560.0, 1250.0) reference=Point(1560.0, 1170.0) node=Rectangle(1407.0, 605.0, 307.0, 639.0)
2012-09-07 15:32:34.184 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2380.0, 2070.0) reference=Point(2345.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.184 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2380.0, 2070.0) reference=Point(2345.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.184 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2470.0, 2070.0) reference=Point(2470.0, 2090.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.185 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2470.0, 2070.0) reference=Point(2470.0, 2090.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.185 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2570.0, 2070.0) reference=Point(2606.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.185 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2570.0, 2070.0) reference=Point(2606.0, 2106.0) node=Rectangle(2376.0, 1886.0, 232.0, 180.0)
2012-09-07 15:32:34.186 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1500.0, 4330.0) reference=Point(1530.0, 4240.0) node=Rectangle(1440.0, 3837.0, 264.0, 486.0)
2012-09-07 15:32:34.186 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(1500.0, 4330.0) reference=Point(1530.0, 4240.0) node=Rectangle(1440.0, 3837.0, 264.0, 486.0)
2012-09-07 15:32:34.186 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2390.0, 4100.0) reference=Point(2390.0, 4080.0) node=Rectangle(2293.0, 3832.0, 231.0, 265.0)
2012-09-07 15:32:34.186 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(2390.0, 4100.0) reference=Point(2390.0, 4080.0) node=Rectangle(2293.0, 3832.0, 231.0, 265.0)
2012-09-07 15:32:34.187 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3320.0, 1660.0) reference=Point(3320.0, 1660.0) node=Rectangle(3226.0, 1392.0, 251.0, 265.0)
2012-09-07 15:32:34.187 [main] WARNING com.objectaid.uml.view.NestingDecoration calculateCenter: calculateCenter() location=Point(3320.0, 1660.0) reference=Point(3320.0, 1660.0) node=Rectangle(3226.0, 1392.0, 251.0, 265.0)
